(780, 32780913, 76, 7)
(780, 4294967295, 104, 44)
(780, 4294967295, 25, 23)
(780, 4294967295, 60, 86)
(780, 40958478, 42, 110)
(780, 268632408, 74, 100)
(780, 134984892, 51, 53)
(780, 117591594, 10, 86)
(780, 4294967295, 87, 8)
(781, 4294967295, 2, 97)
(781, 126464415, 63, 71)
(781, 151050002, 101, 49)
(781, 4294967295, 76, 21)
(781, 4294967295, 14, 75)
(781, 114457919, 36, 69)
(781, 4294967295, 42, 9)
(781, 4294967295, 54, 39)
(781, 66655726, 74, 5)
(781, 44348358, 12, 80)
(781, 61945540, 25, 71)
(781, 45911050, 104, 25)
(781, 4294967295, 54, 76)
(781, 21148263, 22, 73)
(781, 4294967295, 99, 2)
(781, 119753765, 52, 30)
(781, 308450133, 23, 86)
(781, 64239897, 26, 44)
(781, 102331507, 76, 104)
(781, 99597802, 106, 67)
(781, 62979835, 54, 26)
(781, 24169496, 52, 74)
(781, 95474728, 76, 89)
(781, 124704540, 35, 83)
(781, 4294967295, 82, 74)
(781, 88977359, 11, 71)
(781, 40899003, 46, 3)
(781, 157801100, 97, 93)
(781, 179272416, 99, 46)
(781, 84271786, 71, 74)
(781, 174146643, 40, 68)
(781, 196773128, 14, 94)
(781, 4294967295, 76, 8)
(781, 4294967295, 14, 13)
(781, 4294967295, 59, 65)
(781, 148663071, 14, 98)
(781, 199548999, 74, 39)
(781, 4294967295, 99, 14)
(781, 71493209, 60, 99)
(781, 301557441, 14, 9)
(781, 163865573, 17, 29)
(781, 212809847, 5, 101)
(781, 95913994, 5, 99)
(781, 4294967295, 71, 101)
(782, 4294967295, 30, 5)
(782, 113626160, 39, 14)
(782, 4294967295, 59, 70)
(782, 208208596, 105, 86)
(782, 38183239, 62, 14)
(782, 133197792, 22, 50)
(782, 91433802, 100, 58)
(782, 4294967295, 62, 79)
(782, 13980827, 33, 14)
(782, 4294967295, 14, 6)
(782, 163093237, 14, 13)
(782, 4294967295, 67, 13)
(782, 235007682, 34, 74)
(782, 4294967295, 10, 88)
(782, 4294967295, 36, 28)
(782, 94847136, 107, 104)
(782, 113000161, 106, 56)
(782, 4294967295, 49, 104)
(782, 4294967295, 67, 29)
(782, 4294967295, 51, 87)
(782, 4294967295, 74, 11)
(782, 4294967295, 73, 13)
(782, 4294967295, 14, 84)
(782, 4294967295, 58, 70)
(782, 4294967295, 94, 40)
(782, 151578828, 106, 5)
(782, 80480436, 11, 62)
(782, 1393856, 31, 60)
(782, 88114569, 99, 20)
(782, 118625894, 74, 87)
(782, 250184831, 44, 59)
(782, 187614466, 21, 14)
(782, 4294967295, 27, 25)
(782, 4294967295, 14, 106)
(783, 68390544, 26, 110)
(783, 4294967295, 104, 44)
(783, 160351485, 9, 7)
(783, 20197876, 106, 38)
(783, 55730704, 62, 30)
(783, 40536347, 27, 68)
(783, 4294967295, 14, 64)
(783, 132028178, 76, 56)
(783, 77969920, 30, 32)
(783, 103376085, 14, 57)
(783, 102472332, 62, 112)
(783, 58218347, 13, 31)
(783, 129011833, 30, 27)
(783, 4294967295, 17, 43)
(783, 4294967295, 59, 76)
(783, 4294967295, 27, 64)
(783, 70194309, 30, 11)
(783, 93573865, 62, 69)
(783, 37592170, 22, 31)
(783, 110520755, 32, 54)
(783, 83928299, 67, 42)
(783, 150093578, 79, 80)
(783, 204146767, 4, 113)
(783, 105787362, 13, 5)
(783, 71048091, 18, 2)
(783, 84626759, 13, 21)
(783, 143915389, 39, 9)
(783, 115750898, 17, 27)
(783, 70885534, 62, 27)
(783, 4294967295, 8, 20)
(783, 55934982, 106, 25)
(783, 4294967295, 58, 110)
(783, 146585189, 35, 37)
(783, 107618833, 21, 93)
(783, 4294967295, 35, 62)
(783, 4294967295, 71, 77)
(783, 216257439, 74, 22)
(783, 4294967295, 44, 100)
(783, 4294967295, 39, 62)
(784, 68020317, 85, 79)
(784, 109831853, 14, 50)
(784, 4294967295, 91, 63)
(784, 87570762, 87, 2)
(784, 4294967295, 71, 63)
(784, 79231466, 74, 53)
(784, 59099641, 100, 9)
(784, 182505835, 79, 76)
(784, 113336463, 86, 33)
(784, 160279679, 46, 3)
(784, 122983346, 2, 70)
(784, 99382362, 9, 14)
(784, 86957105, 94, 49)
(784, 71166396, 32, 27)
(784, 4294967295, 31, 74)
(784, 4294967295, 6, 21)
(784, 22187640, 46, 6)
(784, 149764132, 93, 5)
(784, 4294967295, 14, 50)
(784, 106555748, 17, 16)
(784, 4294967295, 74, 90)
(784, 122632727, 111, 3)
(784, 4294967295, 50, 67)
(784, 30017961, 58, 41)
(784, 307141281, 100, 88)
(784, 4294967295, 13, 40)
(784, 132787190, 2, 7)
(784, 122425894, 13, 28)
(784, 32852275, 50, 36)
(784, 106231196, 57, 31)
(784, 4294967295, 27, 57)
(784, 4294967295, 14, 77)
(784, 4294967295, 106, 110)
(784, 128750123, 76, 87)
(784, 105787362, 13, 113)
(784, 142521056, 25, 13)
(784, 4294967295, 73, 71)
(784, 4294967295, 106, 14)
(784, 4294967295, 45, 48)
(784, 58125119, 7, 86)
(784, 4294967295, 32, 74)
(784, 100819264, 39, 53)
(784, 4294967295, 74, 19)
(784, 4294967295, 28, 2)
(784, 80420526, 96, 68)
(784, 39086037, 18, 50)
(785, 116593921, 25, 48)
(785, 4294967295, 107, 57)
(785, 118470632, 9, 20)
(785, 15605396, 88, 9)
(785, 200702337, 21, 14)
(785, 116286230, 9, 36)
(785, 89132068, 76, 9)
(785, 50032077, 23, 45)
(785, 201152790, 53, 84)
(785, 266469208, 3, 88)
(785, 4294967295, 53, 104)
(785, 4294967295, 64, 73)
(785, 64604531, 35, 16)
(785, 113710589, 31, 3)
(785, 316515337, 14, 44)
(785, 40733470, 76, 99)
(785, 4294967295, 50, 85)
(785, 217915343, 25, 49)
(785, 130385862, 54, 71)
(785, 4294967295, 110, 71)
(785, 154944191, 74, 48)
(785, 177761621, 35, 25)
(785, 58385749, 14, 25)
(785, 128750123, 76, 67)
(785, 83497149, 46, 102)
(785, 29939106, 14, 19)
(785, 86046979, 74, 69)
(785, 4294967295, 82, 70)
(785, 243773035, 73, 104)
(785, 104322148, 22, 57)
(785, 4294967295, 26, 11)
(785, 148513439, 73, 46)
(785, 309382, 34, 56)
(785, 4294967295, 22, 31)
(785, 4294967295, 76, 46)
(785, 86822983, 88, 39)
(785, 4294967295, 41, 32)
(785, 84304539, 39, 104)
(785, 102233625, 100, 31)
(785, 4294967295, 28, 29)
(785, 82678273, 104, 45)
(785, 212809847, 5, 60)
(785, 35533647, 82, 30)
(785, 25736118, 60, 7)
(785, 4294967295, 53, 31)
(785, 189060321, 60, 72)
(785, 85494920, 56, 57)
(785, 87790747, 31, 59)
(785, 109614137, 56, 42)
(785, 4294967295, 8, 86)
(786, 93650062, 22, 73)
(786, 90617847, 14, 64)
(786, 109831853, 14, 12)
(786, 82197207, 11, 71)
(786, 4294967295, 22, 71)
(786, 45771495, 75, 2)
(786, 3894314, 82, 14)
(786, 4294967295, 93, 21)
(786, 155415866, 22, 4)
(786, 67627654, 32, 77)
(786, 247910816, 7, 14)
(786, 132508497, 35, 54)
(786, 53996921, 76, 81)
(786, 98067517, 49, 85)
(786, 75693323, 94, 43)
(786, 41685581, 30, 5)
(786, 77579630, 20, 41)
(786, 33043823, 39, 99)
(786, 117456122, 72, 20)
(786, 4294967295, 14, 26)
(786, 17148834, 107, 2)
(786, 275491524, 45, 104)
(786, 4294967295, 87, 73)
(786, 71267777, 81, 78)
(786, 118581737, 11, 49)
(786, 94511567, 97, 49)
(786, 94511567, 97, 26)
(786, 210553745, 106, 53)
(786, 88631953, 85, 2)
(786, 4294967295, 37, 61)
(786, 238271009, 11, 30)
(786, 4294967295, 88, 58)
(786, 86967423, 69, 62)
(786, 4294967295, 36, 113)
(786, 52670621, 92, 106)
(786, 4294967295, 109, 4)
(786, 4294967295, 14, 54)
(786, 75389547, 76, 52)
(786, 214753451, 76, 79)
(786, 47928660, 80, 85)
(786, 91521548, 93, 84)
(786, 4294967295, 76, 2)
(786, 4294967295, 57, 10)
(786, 208431186, 95, 21)
(786, 129168089, 46, 109)
(786, 85494920, 56, 60)
(786, 4294967295, 39, 3)
(786, 4294967295, 77, 107)
(787, 4294967295, 70, 101)
(787, 113863026, 48, 14)
(787, 4294967295, 74, 105)
(787, 4294967295, 28, 35)
(787, 65053789, 109, 85)
(787, 59099641, 100, 80)
(787, 94412351, 36, 57)
(787, 121093251, 49, 3)
(787, 137798457, 20, 40)
(787, 4294967295, 88, 101)
(787, 4294967295, 35, 65)
(787, 4294967295, 9, 38)
(787, 4294967295, 58, 53)
(787, 216606869, 15, 5)
(787, 75036357, 28, 53)
(787, 110737414, 3, 64)
(787, 152874515, 8, 53)
(787, 132028178, 76, 10)
(787, 171717280, 106, 5)
(787, 4294967295, 102, 19)
(787, 54628624, 44, 113)
(787, 46633012, 49, 26)
(787, 49190904, 62, 17)
(787, 4294967295, 88, 42)
(787, 58173503, 106, 5)
(787, 40739299, 14, 26)
(787, 117160557, 16, 104)
(787, 98726570, 62, 50)
(787, 4294967295, 5, 62)
(787, 81305479, 1, 107)
(787, 98861617, 83, 90)
(787, 129726342, 9, 112)
(787, 129617127, 85, 42)
(787, 103071208, 74, 11)
(787, 4294967295, 9, 109)
(787, 4294967295, 22, 62)
(787, 145876708, 39, 16)
(787, 22634365, 101, 59)
(787, 4294967295, 74, 15)
(787, 4294967295, 36, 9)
(787, 33524326, 27, 2)
(787, 178145475, 10, 112)
(787, 182052681, 74, 14)
(788, 122386310, 43, 27)
(788, 7364795, 59, 97)
(788, 4294967295, 42, 70)
(788, 125245667, 74, 104)
(788, 4294967295, 93, 31)
(788, 192044383, 76, 50)
(788, 118470632, 9, 7)
(788, 10124288, 19, 54)
(788, 104444259, 70, 93)
(788, 247910816, 7, 28)
(788, 4294967295, 55, 63)
(788, 86449198, 31, 26)
(788, 4294967295, 23, 21)
(788, 110271684, 95, 14)
(788, 4294967295, 22, 71)
(788, 56212442, 72, 81)
(788, 94082404, 76, 8)
(788, 85123763, 60, 104)
(788, 37771752, 63, 85)
(788, 150888150, 85, 42)
(788, 253316055, 100, 40)
(788, 14617040, 70, 79)
(788, 57081490, 14, 27)
(788, 4294967295, 93, 110)
(788, 137171596, 8, 91)
(788, 86829622, 8, 93)
(788, 102368195, 71, 53)
(788, 16042227, 47, 28)
(788, 7900692, 84, 100)
(788, 4294967295, 3, 63)
(788, 4294967295, 84, 91)
(788, 148513439, 73, 62)
(788, 30261759, 44, 81)
(788, 326353221, 93, 11)
(788, 80662827, 74, 30)
(788, 4294967295, 52, 65)
(788, 18465837, 76, 85)
(788, 89297871, 86, 93)
(788, 61741980, 40, 88)
(788, 60998052, 76, 50)
(788, 63748708, 88, 20)
(789, 4294967295, 93, 42)
(789, 2227764, 76, 14)
(789, 29337472, 58, 101)
(789, 4294967295, 62, 101)
(789, 132930410, 32, 84)
(789, 283786904, 46, 3)
(789, 41219701, 27, 25)
(789, 196292869, 13, 40)
(789, 29675045, 56, 33)
(789, 323573179, 39, 19)
(789, 4294967295, 31, 11)
(789, 13531542, 75, 74)
(789, 4294967295, 68, 14)
(789, 85201128, 14, 74)
(789, 121043762, 21, 55)
(789, 130131668, 26, 3)
(789, 89912223, 76, 36)
(789, 117456122, 72, 50)
(789, 149659460, 97, 2)
(789, 4294967295, 14, 42)
(789, 28809490, 9, 72)
(789, 116413128, 76, 74)
(789, 880154, 22, 91)
(789, 93478070, 112, 42)
(789, 29567983, 94, 9)
(789, 46964428, 8, 14)
(789, 162793357, 52, 86)
(789, 4294967295, 25, 1)
(789, 27418067, 13, 68)
(789, 120339624, 11, 106)
(789, 146845972, 49, 14)
(789, 4294967295, 19, 6)
(789, 102222668, 28, 22)
(789, 4294967295, 19, 31)
(789, 136445809, 74, 26)
(789, 84755793, 14, 3)
(789, 46781091, 85, 101)
(789, 80511507, 18, 49)
(789, 4294967295, 76, 22)
(789, 4294967295, 107, 62)
(789, 23848310, 9, 22)
(789, 58961860, 48, 44)
(789, 4294967295, 104, 56)
(789, 4294967295, 26, 9)
(790, 91374024, 58, 42)
(790, 192912706, 36, 45)
(790, 87570762, 87, 54)
(790, 4294967295, 74, 53)
(790, 26029480, 8, 26)
(790, 4294967295, 14, 18)
(790, 102641785, 13, 106)
(790, 122384721, 58, 27)
(790, 4294967295, 3, 40)
(790, 80322385, 30, 74)
(790, 52902890, 57, 26)
(790, 4294967295, 49, 18)
(790, 4294967295, 11, 8)
(790, 89912223, 76, 7)
(790, 71945702, 99, 46)
(790, 125886485, 105, 105)
(790, 117142668, 88, 71)
(790, 42114407, 23, 26)
(790, 101729464, 86, 28)
(790, 106673672, 58, 94)
(790, 315821491, 75, 54)
(790, 4294967295, 70, 58)
(790, 107495052, 9, 100)
(790, 4294967295, 9, 27)
(790, 4294967295, 1, 85)
(790, 4294967295, 113, 14)
(790, 157801100, 97, 32)
(790, 124168390, 61, 4)
(790, 84626759, 13, 42)
(790, 4294967295, 73, 21)
(790, 214739259, 75, 57)
(790, 114879428, 73, 72)
(790, 4714470, 71, 43)
(790, 4294967295, 43, 76)
(790, 4294967295, 62, 40)
(790, 154796475, 85, 27)
(790, 4294967295, 70, 80)
(790, 141659077, 28, 69)
(790, 253173424, 71, 101)
(790, 102733099, 43, 1)
(790, 320318279, 95, 107)
(790, 4294967295, 97, 3)
(790, 4294967295, 52, 74)
(790, 72188453, 31, 3)
(790, 129211612, 31, 94)
(790, 4294967295, 50, 76)
(790, 4294967295, 18, 111)
(790, 83608685, 74, 5)
(790, 101994901, 22, 79)
(790, 4294967295, 22, 44)
(790, 4294967295, 22, 57)
(791, 221028653, 5, 76)
(791, 117860084, 104, 14)
(791, 192044383, 76, 9)
(791, 58554892, 26, 73)
(791, 224183618, 106, 26)
(791, 223346182, 104, 42)
(791, 4294967295, 20, 9)
(791, 4294967295, 74, 106)
(791, 61390861, 86, 9)
(791, 27428285, 43, 30)
(791, 901091, 76, 85)
(791, 104498018, 55, 21)
(791, 89334257, 75, 112)
(791, 4294967295, 27, 23)
(791, 89365578, 74, 42)
(791, 71955349, 30, 90)
(791, 74668773, 46, 43)
(791, 72161709, 97, 26)
(791, 89205524, 106, 22)
(791, 4294967295, 41, 86)
(791, 83497149, 46, 67)
(791, 136386108, 18, 5)
(791, 4294967295, 30, 37)
(791, 4294967295, 69, 14)
(791, 4294967295, 63, 27)
(791, 45264439, 46, 81)
(791, 307186282, 77, 74)
(791, 4294967295, 95, 79)
(791, 4294967295, 22, 101)
(791, 127479718, 107, 95)
(791, 82480686, 28, 83)
(791, 110562563, 26, 28)
(791, 215661005, 21, 71)
(791, 4294967295, 58, 86)
(791, 135373620, 74, 86)
(791, 153285455, 104, 102)
(791, 4294967295, 48, 106)
(791, 4294967295, 14, 7)
(791, 125036749, 112, 75)
(791, 4294967295, 31, 48)
(791, 4294967295, 44, 19)
(791, 4294967295, 71, 36)
(792, 4294967295, 56, 58)
(792, 252097705, 14, 43)
(792, 112878963, 53, 56)
(792, 4294967295, 68, 42)
(792, 123099467, 62, 107)
(792, 4294967295, 21, 100)
(792, 324100181, 37, 75)
(792, 4294967295, 17, 86)
(792, 4294967295, 5, 74)
(792, 86776004, 28, 26)
(792, 116823939, 11, 8)
(792, 4294967295, 18, 57)
(792, 4294967295, 99, 28)
(792, 19813355, 104, 14)
(792, 4294967295, 75, 39)
(792, 188878957, 63, 67)
(792, 4294967295, 27, 106)
(792, 242851708, 31, 73)
(792, 18973936, 2, 50)
(792, 4294967295, 49, 60)
(792, 93292906, 39, 62)
(792, 199164917, 44, 107)
(792, 61072597, 111, 101)
(792, 105787362, 13, 111)
(792, 34027699, 110, 30)
(792, 4294967295, 17, 69)
(792, 86764084, 104, 73)
(792, 86908614, 14, 25)
(792, 4294967295, 74, 87)
(792, 4294967295, 8, 84)
(792, 127795992, 30, 42)
(792, 34805395, 112, 21)
(792, 4294967295, 74, 68)
(792, 4294967295, 21, 44)
(792, 4294967295, 74, 18)
(792, 4294967295, 3, 18)
(792, 4294967295, 8, 5)
(792, 166792469, 25, 49)
(792, 55846302, 1, 74)
(792, 205790585, 13, 74)
(792, 175695228, 87, 34)
(793, 4294967295, 107, 93)
(793, 4294967295, 93, 71)
(793, 4294967295, 14, 83)
(793, 61970309, 17, 7)
(793, 4294967295, 21, 9)
(793, 4294967295, 42, 7)
(793, 4294967295, 14, 43)
(793, 61945540, 25, 14)
(793, 283587368, 11, 30)
(793, 243147216, 70, 58)
(793, 118973474, 10, 28)
(793, 4294967295, 64, 5)
(793, 75693323, 94, 49)
(793, 262108612, 15, 30)
(793, 100802321, 5, 110)
(793, 119753765, 52, 10)
(793, 117456122, 72, 6)
(793, 4294967295, 4, 21)
(793, 102624193, 101, 44)
(793, 4294967295, 5, 68)
(793, 108213147, 86, 64)
(793, 113780282, 14, 88)
(793, 241960613, 8, 87)
(793, 4294967295, 82, 82)
(793, 133366616, 74, 82)
(793, 4294967295, 22, 74)
(793, 4294967295, 22, 104)
(793, 156623532, 104, 80)
(793, 99974176, 3, 44)
(793, 115799425, 72, 90)
(793, 88114569, 99, 106)
(793, 112617150, 80, 104)
(793, 296643204, 82, 82)
(793, 296643204, 82, 82)
(793, 4294967295, 21, 82)
(793, 113536073, 29, 42)
(793, 89018438, 10, 68)
(793, 131858745, 65, 2)
(793, 82480686, 28, 14)
(793, 118207269, 43, 64)
(793, 77969222, 5, 15)
(793, 69040061, 36, 93)
(793, 89784234, 84, 100)
(793, 128629359, 74, 25)
(793, 21105072, 112, 14)
(794, 298180713, 41, 27)
(794, 4294967295, 111, 25)
(794, 4294967295, 71, 4)
(794, 4294967295, 72, 59)
(794, 4294967295, 14, 113)
(794, 52067805, 70, 13)
(794, 4294967295, 85, 71)
(794, 119680495, 18, 44)
(794, 160352578, 27, 14)
(794, 118133156, 88, 3)
(794, 168074296, 94, 70)
(794, 212990, 112, 29)
(794, 4294967295, 7, 76)
(794, 46950853, 107, 86)
(794, 227138075, 74, 11)
(794, 63645726, 35, 107)
(794, 34977188, 67, 28)
(794, 95830935, 2, 36)
(794, 52330929, 67, 68)
(794, 167374683, 9, 44)
(794, 4294967295, 83, 49)
(794, 189484414, 71, 97)
(794, 194833486, 106, 22)
(794, 184599683, 36, 35)
(794, 93292906, 39, 86)
(794, 4294967295, 82, 74)
(794, 4294967295, 88, 104)
(794, 99413158, 65, 2)
(794, 319313420, 39, 15)
(794, 58957009, 55, 84)
(794, 214558393, 105, 105)
(794, 4294967295, 100, 48)
(794, 129617127, 85, 41)
(794, 118914866, 13, 86)
(794, 162110103, 7, 49)
(794, 4294967295, 75, 19)
(794, 83586321, 54, 14)
(794, 123365813, 29, 36)
(794, 62206306, 74, 107)
(794, 173749349, 25, 72)
(794, 4994726, 22, 86)
(794, 152269385, 17, 93)
(794, 59727974, 44, 8)
(794, 86436599, 55, 5)
(794, 4294967295, 8, 95)
(794, 4294967295, 8, 44)
(795, 113863026, 48, 104)
(795, 39417088, 47, 15)
(795, 86931273, 109, 73)
(795, 164834894, 86, 37)
(795, 4294967295, 67, 62)
(795, 19605200, 100, 9)
(795, 122220278, 105, 105)
(795, 4294967295, 85, 14)
(795, 63397072, 70, 74)
(795, 58148949, 51, 91)
(795, 4294967295, 74, 35)
(795, 4294967295, 28, 63)
(795, 113961363, 9, 3)
(795, 86900398, 76, 12)
(795, 42476404, 67, 40)
(795, 35836829, 16, 3)
(795, 50910722, 10, 27)
(795, 132028178, 76, 5)
(795, 118662102, 16, 30)
(795, 36132239, 36, 98)
(795, 238957309, 70, 23)
(795, 122718182, 14, 62)
(795, 40976339, 14, 14)
(795, 123699418, 30, 73)
(795, 202939481, 58, 67)
(795, 64276255, 15, 85)
(795, 17401655, 56, 22)
(795, 4294967295, 93, 86)
(795, 50437438, 68, 26)
(795, 325244084, 63, 3)
(795, 4294967295, 56, 69)
(795, 5683063, 88, 52)
(795, 34324161, 36, 104)
(795, 4294967295, 57, 11)
(795, 154796475, 85, 37)
(795, 68270263, 100, 74)
(795, 4294967295, 14, 34)
(795, 140362372, 16, 94)
(795, 4994726, 22, 104)
(795, 169735617, 14, 14)
(795, 4294967295, 72, 85)
(795, 96024215, 101, 100)
(795, 4294967295, 39, 30)
(795, 4294967295, 16, 54)
(795, 244702780, 75, 7)
(796, 134088701, 21, 100)
(796, 4294967295, 14, 87)
(796, 97917932, 63, 23)
(796, 160279679, 46, 84)
(796, 115285197, 21, 70)
(796, 110476722, 30, 69)
(796, 217430123, 67, 41)
(796, 4294967295, 19, 8)
(796, 20659139, 7, 14)
(796, 113317430, 74, 14)
(796, 4294967295, 72, 14)
(796, 4294967295, 14, 72)
(796, 55810490, 27, 58)
(796, 4294967295, 93, 76)
(796, 49949366, 10, 22)
(796, 4294967295, 67, 77)
(796, 45275206, 69, 109)
(796, 4294967295, 57, 100)
(796, 4294967295, 88, 29)
(796, 110035613, 88, 36)
(796, 82790709, 74, 22)
(796, 4294967295, 109, 93)
(796, 53326120, 81, 98)
(796, 11981821, 88, 20)
(796, 46986376, 74, 16)
(796, 74999993, 106, 20)
(796, 4294967295, 32, 76)
(796, 175777198, 80, 44)
(796, 4294967295, 8, 43)
(797, 33393119, 26, 93)
(797, 157377487, 36, 68)
(797, 4294967295, 86, 53)
(797, 4294967295, 28, 102)
(797, 44661642, 84, 46)
(797, 71698081, 63, 71)
(797, 4294967295, 7, 110)
(797, 194787533, 22, 93)
(797, 295125792, 71, 9)
(797, 212541770, 74, 46)
(797, 139669231, 23, 74)
(797, 4294967295, 74, 59)
(797, 4294967295, 14, 9)
(797, 106706457, 8, 81)
(797, 4294967295, 98, 68)
(797, 4294967295, 22, 93)
(797, 121641129, 45, 112)
(797, 128141809, 22, 9)
(797, 40899003, 46, 71)
(797, 71561371, 71, 88)
(797, 137171596, 8, 18)
(797, 4294967295, 22, 25)
(797, 4294967295, 25, 101)
(797, 86313663, 101, 104)
(797, 182796205, 36, 83)
(797, 4294967295, 75, 63)
(797, 114879428, 73, 86)
(797, 165357245, 104, 53)
(797, 77363541, 26, 57)
(797, 95250112, 95, 53)
(797, 4294967295, 2, 29)
(797, 4294967295, 22, 60)
(797, 4294967295, 62, 110)
(797, 150983108, 106, 111)
(797, 81862032, 106, 21)
(797, 58340865, 30, 4)
(797, 89018438, 10, 109)
(797, 29262233, 106, 44)
(797, 125432412, 104, 22)
(797, 92124964, 39, 62)
(798, 4294967295, 70, 14)
(798, 137810833, 67, 70)
(798, 149984901, 76, 94)
(798, 59099641, 100, 80)
(798, 86737248, 25, 28)
(798, 4294967295, 2, 11)
(798, 114457919, 36, 20)
(798, 4294967295, 99, 12)
(798, 103074544, 57, 21)
(798, 94410867, 107, 6)
(798, 75352432, 100, 41)
(798, 4294967295, 26, 27)
(798, 4294967295, 94, 30)
(798, 4294967295, 106, 5)
(798, 35403928, 62, 14)
(798, 1632462, 48, 40)
(798, 98736915, 15, 69)
(798, 4294967295, 8, 27)
(798, 57312074, 62, 105)
(798, 231401902, 97, 25)
(798, 4294967295, 21, 83)
(798, 4294967295, 47, 75)
(798, 155040555, 8, 21)
(798, 172323435, 106, 34)
(798, 106994526, 43, 26)
(798, 76609419, 71, 19)
(798, 204979013, 62, 3)
(798, 102874622, 8, 75)
(798, 121726780, 102, 87)
(798, 125979639, 63, 93)
(798, 45804402, 22, 45)
(798, 4294967295, 93, 28)
(798, 280828762, 4, 53)
(798, 4294967295, 14, 100)
(798, 296591276, 62, 28)
(798, 187081408, 30, 60)
(798, 761851, 86, 69)
(798, 74999993, 106, 44)
(798, 131278104, 14, 86)
(798, 68040553, 8, 60)
(798, 72188453, 31, 86)
(798, 4294967295, 7, 70)
(798, 4294967295, 22, 4)
(798, 175695228, 87, 73)
(799, 211956594, 10, 86)
(799, 76132752, 101, 1)
(799, 311105359, 76, 88)
(799, 4294967295, 87, 14)
(799, 86788335, 29, 30)
(799, 4294967295, 76, 74)
(799, 132930410, 32, 68)
(799, 4294967295, 90, 106)
(799, 4294967295, 45, 67)
(799, 44159781, 22, 93)
(799, 4294967295, 74, 27)
(799, 4294967295, 45, 68)
(799, 53590455, 58, 57)
(799, 315486438, 22, 4)
(799, 53996921, 76, 2)
(799, 4294967295, 44, 50)
(799, 4294967295, 17, 41)
(799, 175889109, 74, 20)
(799, 4294967295, 99, 19)
(799, 116413128, 76, 12)
(799, 112752497, 74, 14)
(799, 106706457, 8, 86)
(799, 83932170, 31, 84)
(799, 29828131, 67, 26)
(799, 4294967295, 74, 81)
(799, 4294967295, 16, 98)
(799, 4294967295, 104, 70)
(799, 31363985, 25, 56)
(799, 214398334, 8, 27)
(799, 107411615, 14, 74)
(799, 4294967295, 109, 57)
(799, 4294967295, 35, 21)
(799, 4294967295, 30, 13)
(799, 4294967295, 17, 27)
(799, 138484170, 30, 44)
(799, 124579250, 21, 18)
(799, 4294967295, 25, 74)
(800, 189811898, 71, 40)
(800, 4294967295, 74, 8)
(800, 7364795, 59, 7)
(800, 149984901, 76, 96)
(800, 122204445, 1, 29)
(800, 4294967295, 20, 101)
(800, 315512246, 13, 20)
(800, 4294967295, 35, 53)
(800, 4294967295, 62, 54)
(800, 51217419, 85, 42)
(800, 235303701, 72, 9)
(800, 4294967295, 11, 14)
(800, 1083680, 75, 11)
(800, 4294967295, 84, 45)
(800, 34958120, 64, 7)
(800, 4294967295, 25, 31)
(800, 4294967295, 14, 14)
(800, 4294967295, 14, 71)
(800, 67648775, 106, 83)
(800, 1632462, 48, 15)
(800, 34977188, 67, 104)
(800, 23469021, 44, 10)
(800, 47103767, 25, 68)
(800, 67089024, 43, 31)
(800, 107172805, 20, 67)
(800, 135474512, 63, 14)
(800, 171745748, 58, 11)
(800, 4294967295, 11, 104)
(800, 112633237, 46, 107)
(800, 4294967295, 104, 74)
(800, 5683063, 88, 104)
(800, 283360646, 101, 14)
(800, 4294967295, 88, 74)
(800, 123365813, 29, 97)
(800, 45838632, 72, 47)
(800, 4294967295, 27, 53)
(800, 87454, 54, 109)
(800, 31150102, 27, 16)
(800, 58150694, 44, 106)
(800, 93826613, 39, 112)
(800, 56633744, 58, 74)
(800, 117528014, 57, 75)
(800, 35533647, 82, 74)
(800, 4294967295, 7, 104)
(800, 4294967295, 32, 85)
(801, 4294967295, 45, 28)
(801, 4294967295, 6, 31)
(801, 56939869, 19, 104)
(801, 134218043, 81, 61)
(801, 75686419, 76, 67)
(801, 4294967295, 27, 49)
(801, 47726052, 74, 102)
(801, 57420106, 46, 77)
(801, 4294967295, 99, 67)
(801, 4294967295, 28, 29)
(801, 121913624, 69, 53)
(801, 4294967295, 9, 67)
(801, 76608340, 25, 18)
(801, 4294967295, 70, 64)
(801, 172481674, 75, 8)
(801, 4294967295, 88, 50)
(801, 4294967295, 35, 81)
(801, 90649625, 30, 86)
(801, 229886086, 104, 26)
(801, 89365578, 74, 52)
(801, 99370258, 6, 93)
(801, 67786010, 18, 9)
(801, 86825483, 70, 3)
(801, 206286391, 70, 7)
(801, 116829814, 88, 25)
(801, 303995628, 70, 74)
(801, 4294967295, 58, 52)
(801, 298271306, 14, 84)
(801, 4294967295, 72, 47)
(801, 46964428, 8, 87)
(801, 4294967295, 87, 10)
(801, 133832467, 73, 57)
(801, 102334160, 10, 67)
(801, 99413158, 65, 1)
(801, 199557409, 32, 58)
(801, 117964071, 60, 76)
(801, 185012086, 25, 93)
(801, 4294967295, 16, 28)
(801, 2115309, 102, 7)
(801, 4294967295, 74, 8)
(801, 4294967295, 41, 32)
(801, 293049682, 74, 25)
(801, 45332175, 25, 39)
(801, 4294967295, 46, 8)
(801, 117603949, 99, 43)
(801, 4294967295, 26, 29)
(801, 75034419, 35, 113)
(801, 101367154, 40, 39)
(801, 4294967295, 67, 4)
(801, 92421059, 21, 65)
