(827, 4, 1)
(827, 75, 72)
(827, 81, 43)
(827, 41, 104)
(827, 60, 94)
(827, 14, 26)
(827, 57, 17)
(827, 93, 71)
(827, 29, 103)
(827, 68, 11)
(827, 104, 63)
(827, 93, 28)
(827, 93, 56)
(827, 59, 39)
(827, 25, 53)
(827, 22, 26)
(827, 39, 20)
(827, 58, 8)
(827, 28, 8)
(827, 10, 3)
(827, 109, 3)
(827, 42, 36)
(827, 9, 50)
(827, 104, 68)
(827, 86, 11)
(827, 7, 104)
(827, 22, 53)
(827, 92, 39)
(827, 14, 2)
(827, 60, 104)
(827, 3, 5)
(827, 18, 47)
(827, 10, 3)
(827, 74, 68)
(827, 60, 75)
(827, 25, 31)
(827, 26, 23)
(827, 106, 74)
(827, 56, 30)
(827, 95, 55)
(828, 80, 71)
(828, 70, 43)
(828, 67, 58)
(828, 62, 66)
(828, 10, 8)
(828, 26, 50)
(828, 22, 104)
(828, 74, 31)
(828, 44, 84)
(828, 8, 99)
(828, 18, 14)
(828, 74, 54)
(828, 55, 26)
(828, 60, 44)
(828, 10, 97)
(828, 82, 53)
(828, 87, 74)
(828, 87, 6)
(828, 3, 76)
(828, 70, 73)
(828, 14, 20)
(828, 22, 96)
(828, 20, 59)
(828, 70, 58)
(828, 97, 8)
(828, 3, 27)
(828, 44, 14)
(828, 70, 1)
(828, 22, 3)
(828, 85, 104)
(828, 35, 65)
(828, 58, 43)
(828, 40, 42)
(828, 22, 93)
(828, 18, 36)
(828, 106, 26)
(828, 34, 21)
(828, 20, 19)
(828, 65, 99)
(828, 70, 42)
(828, 8, 74)
(828, 93, 30)
(828, 75, 21)
(828, 25, 101)
(828, 49, 14)
(829, 47, 16)
(829, 31, 11)
(829, 104, 20)
(829, 50, 5)
(829, 14, 62)
(829, 39, 32)
(829, 47, 43)
(829, 93, 42)
(829, 88, 52)
(829, 76, 68)
(829, 67, 27)
(829, 93, 35)
(829, 31, 29)
(829, 72, 1)
(829, 8, 20)
(829, 60, 21)
(829, 74, 11)
(829, 102, 25)
(829, 21, 56)
(829, 69, 47)
(829, 111, 28)
(829, 53, 14)
(829, 7, 66)
(829, 60, 55)
(829, 25, 39)
(829, 2, 89)
(829, 20, 13)
(829, 86, 14)
(829, 74, 40)
(829, 47, 57)
(829, 27, 74)
(829, 56, 13)
(829, 86, 100)
(829, 76, 93)
(829, 38, 29)
(829, 74, 93)
(829, 84, 42)
(829, 39, 21)
(829, 34, 67)
(829, 60, 21)
(829, 25, 67)
(829, 7, 30)
(829, 20, 102)
(829, 2, 99)
(829, 34, 7)
(829, 86, 86)
(829, 99, 73)
(829, 110, 48)
(829, 22, 30)
(829, 85, 74)
(829, 97, 56)
(829, 37, 27)
(830, 31, 27)
(830, 106, 30)
(830, 105, 10)
(830, 99, 32)
(830, 10, 74)
(830, 10, 3)
(830, 13, 35)
(830, 22, 70)
(830, 85, 50)
(830, 58, 70)
(830, 36, 50)
(830, 93, 44)
(830, 53, 14)
(830, 105, 101)
(830, 20, 25)
(830, 47, 80)
(830, 64, 47)
(830, 22, 42)
(830, 6, 110)
(830, 105, 30)
(830, 22, 53)
(830, 7, 90)
(830, 36, 74)
(830, 76, 48)
(830, 60, 91)
(830, 56, 93)
(830, 14, 58)
(830, 62, 7)
(830, 11, 99)
(830, 58, 76)
(830, 66, 76)
(830, 45, 18)
(830, 26, 25)
(830, 76, 14)
(830, 11, 87)
(830, 15, 66)
(830, 22, 42)
(830, 19, 36)
(830, 52, 87)
(830, 67, 39)
(830, 27, 12)
(830, 28, 106)
(830, 110, 40)
(830, 48, 26)
(830, 74, 17)
(830, 17, 36)
(830, 17, 13)
(831, 42, 22)
(831, 49, 70)
(831, 45, 83)
(831, 80, 100)
(831, 93, 5)
(831, 65, 88)
(831, 33, 14)
(831, 25, 10)
(831, 88, 76)
(831, 65, 2)
(831, 70, 14)
(831, 87, 51)
(831, 39, 94)
(831, 14, 27)
(831, 78, 113)
(831, 30, 71)
(831, 62, 99)
(831, 14, 23)
(831, 14, 14)
(831, 71, 86)
(831, 58, 19)
(831, 40, 31)
(831, 56, 16)
(831, 14, 5)
(831, 25, 3)
(831, 8, 4)
(831, 73, 50)
(831, 22, 75)
(831, 72, 85)
(831, 60, 74)
(831, 84, 5)
(831, 46, 107)
(831, 74, 6)
(831, 41, 14)
(831, 50, 2)
(831, 43, 71)
(831, 19, 63)
(831, 55, 95)
(832, 66, 57)
(832, 34, 93)
(832, 13, 89)
(832, 19, 59)
(832, 22, 1)
(832, 89, 67)
(832, 14, 16)
(832, 18, 44)
(832, 25, 111)
(832, 16, 22)
(832, 105, 42)
(832, 57, 71)
(832, 44, 75)
(832, 76, 87)
(832, 22, 54)
(832, 74, 86)
(832, 15, 25)
(832, 41, 21)
(832, 44, 104)
(832, 34, 110)
(832, 67, 28)
(832, 2, 31)
(832, 76, 71)
(832, 12, 81)
(832, 85, 33)
(832, 18, 17)
(832, 13, 30)
(832, 76, 100)
(833, 63, 14)
(833, 104, 39)
(833, 72, 87)
(833, 67, 5)
(833, 74, 104)
(833, 13, 73)
(833, 14, 14)
(833, 89, 44)
(833, 65, 19)
(833, 113, 63)
(833, 63, 113)
(833, 14, 42)
(833, 34, 65)
(833, 74, 60)
(833, 93, 71)
(833, 67, 19)
(833, 70, 10)
(833, 2, 57)
(833, 31, 70)
(833, 74, 22)
(833, 14, 40)
(833, 35, 86)
(833, 43, 73)
(833, 105, 5)
(833, 105, 105)
(833, 26, 8)
(833, 39, 36)
(833, 70, 27)
(833, 22, 14)
(833, 42, 7)
(833, 100, 50)
(833, 93, 32)
(833, 102, 74)
(833, 14, 54)
(833, 22, 7)
(833, 74, 45)
(833, 28, 7)
(833, 25, 28)
(833, 70, 93)
(833, 67, 10)
(833, 72, 88)
(833, 1, 83)
(834, 88, 38)
(834, 110, 50)
(834, 87, 72)
(834, 31, 26)
(834, 105, 11)
(834, 62, 22)
(834, 62, 30)
(834, 74, 51)
(834, 96, 49)
(834, 64, 21)
(834, 23, 36)
(834, 8, 94)
(834, 67, 20)
(834, 25, 25)
(834, 91, 21)
(834, 99, 7)
(834, 2, 42)
(834, 59, 57)
(834, 44, 13)
(834, 31, 85)
(834, 69, 10)
(834, 40, 58)
(834, 22, 85)
(834, 74, 46)
(834, 104, 44)
(834, 105, 21)
(834, 48, 104)
(834, 16, 14)
(834, 14, 47)
(834, 57, 104)
(834, 6, 46)
(834, 21, 6)
(834, 80, 29)
(834, 67, 23)
(834, 76, 107)
(835, 74, 51)
(835, 94, 42)
(835, 51, 42)
(835, 35, 44)
(835, 67, 37)
(835, 22, 21)
(835, 54, 67)
(835, 22, 83)
(835, 93, 85)
(835, 25, 62)
(835, 4, 22)
(835, 30, 74)
(835, 8, 101)
(835, 1, 62)
(835, 81, 73)
(835, 29, 43)
(835, 75, 72)
(835, 35, 102)
(835, 48, 59)
(835, 57, 19)
(835, 25, 22)
(835, 51, 33)
(835, 5, 7)
(835, 80, 14)
(835, 85, 72)
(835, 93, 20)
(835, 63, 27)
(835, 105, 75)
(835, 18, 3)
(835, 102, 34)
(835, 70, 74)
(835, 101, 74)
(835, 36, 88)
(835, 44, 7)
(835, 8, 25)
(835, 76, 31)
(835, 48, 97)
(835, 40, 29)
(835, 39, 75)
(836, 67, 76)
(836, 47, 70)
(836, 70, 96)
(836, 11, 45)
(836, 101, 20)
(836, 113, 42)
(836, 25, 31)
(836, 106, 99)
(836, 65, 75)
(836, 73, 21)
(836, 34, 72)
(836, 67, 18)
(836, 104, 9)
(836, 14, 16)
(836, 105, 14)
(836, 105, 105)
(836, 8, 78)
(836, 25, 110)
(836, 67, 105)
(836, 61, 101)
(836, 59, 84)
(836, 14, 9)
(836, 9, 74)
(836, 101, 30)
(836, 10, 58)
(836, 25, 39)
(836, 19, 73)
(836, 54, 7)
(836, 5, 53)
(836, 27, 36)
(836, 104, 110)
(836, 67, 71)
(836, 74, 34)
(836, 58, 54)
(836, 7, 11)
(836, 11, 29)
(836, 99, 46)
(836, 14, 30)
(836, 6, 2)
(836, 67, 6)
(836, 74, 32)
(836, 9, 52)
(836, 54, 95)
(837, 49, 81)
(837, 20, 40)
(837, 36, 14)
(837, 14, 10)
(837, 13, 25)
(837, 93, 13)
(837, 31, 75)
(837, 18, 5)
(837, 54, 29)
(837, 13, 50)
(837, 61, 68)
(837, 62, 88)
(837, 31, 3)
(837, 64, 102)
(837, 25, 26)
(837, 44, 59)
(837, 68, 19)
(837, 44, 87)
(837, 38, 73)
(837, 22, 20)
(837, 104, 1)
(837, 28, 1)
(837, 86, 5)
(837, 25, 63)
(837, 94, 21)
(837, 44, 93)
(837, 70, 26)
(837, 52, 112)
(837, 16, 14)
(837, 49, 93)
(837, 8, 98)
(837, 21, 88)
(838, 110, 32)
(838, 48, 62)
(838, 12, 63)
(838, 74, 17)
(838, 11, 16)
(838, 50, 9)
(838, 6, 11)
(838, 2, 65)
(838, 70, 33)
(838, 48, 42)
(838, 42, 53)
(838, 43, 74)
(838, 74, 14)
(838, 61, 93)
(838, 63, 11)
(838, 27, 26)
(838, 63, 113)
(838, 93, 97)
(838, 70, 5)
(838, 64, 81)
(838, 87, 20)
(838, 93, 80)
(838, 15, 32)
(838, 26, 5)
(838, 74, 67)
(838, 61, 87)
(838, 13, 27)
(838, 27, 100)
(838, 106, 101)
(838, 102, 111)
(838, 70, 30)
(838, 76, 80)
(838, 21, 28)
(838, 30, 31)
(838, 7, 70)
(838, 72, 50)
(838, 112, 70)
(839, 8, 46)
(839, 93, 56)
(839, 36, 35)
(839, 14, 14)
(839, 67, 113)
(839, 8, 10)
(839, 27, 43)
(839, 43, 30)
(839, 93, 99)
(839, 16, 71)
(839, 46, 86)
(839, 81, 101)
(839, 47, 88)
(839, 93, 75)
(839, 22, 41)
(839, 67, 31)
(839, 57, 27)
(839, 74, 64)
(839, 106, 94)
(839, 93, 35)
(839, 25, 106)
(839, 88, 26)
(839, 74, 34)
(839, 62, 22)
(839, 104, 73)
(839, 8, 99)
(839, 36, 7)
(839, 14, 102)
(839, 25, 104)
(839, 29, 4)
(839, 49, 86)
(839, 98, 27)
(839, 63, 67)
(839, 88, 75)
(839, 14, 62)
(839, 9, 57)
(839, 30, 7)
(839, 75, 58)
(839, 42, 33)
(839, 62, 76)
(839, 97, 81)
(839, 97, 11)
(839, 98, 71)
(839, 59, 55)
(839, 44, 28)
(840, 2, 50)
(840, 38, 30)
(840, 15, 68)
(840, 93, 76)
(840, 56, 7)
(840, 70, 72)
(840, 54, 86)
(840, 13, 18)
(840, 86, 21)
(840, 14, 96)
(840, 101, 74)
(840, 84, 12)
(840, 72, 74)
(840, 1, 74)
(840, 14, 6)
(840, 57, 63)
(840, 43, 8)
(840, 100, 5)
(840, 53, 22)
(840, 74, 2)
(840, 67, 9)
(840, 22, 74)
(840, 111, 67)
(840, 102, 71)
(840, 74, 43)
(840, 85, 32)
(840, 62, 31)
(840, 67, 18)
(840, 14, 58)
(840, 63, 28)
(840, 71, 102)
(840, 70, 26)
(840, 14, 5)
(840, 70, 14)
(840, 104, 66)
(840, 93, 106)
(840, 28, 36)
(840, 74, 21)
(840, 67, 44)
(840, 2, 8)
(840, 53, 106)
(840, 14, 65)
(840, 93, 9)
(840, 111, 106)
(840, 95, 75)
(840, 20, 26)
(840, 35, 67)
(840, 71, 44)
(840, 67, 19)
(840, 18, 29)
(840, 23, 104)
(840, 11, 32)
(840, 74, 18)
(840, 5, 56)
(840, 2, 36)
(840, 43, 102)
(840, 15, 75)
(841, 76, 112)
(841, 104, 68)
(841, 81, 45)
(841, 49, 3)
(841, 70, 37)
(841, 22, 18)
(841, 44, 41)
(841, 8, 105)
(841, 25, 107)
(841, 53, 80)
(841, 31, 74)
(841, 7, 41)
(841, 74, 23)
(841, 53, 73)
(841, 2, 8)
(841, 1, 30)
(841, 36, 43)
(841, 25, 23)
(841, 38, 26)
(841, 10, 64)
(841, 19, 91)
(841, 14, 87)
(841, 104, 67)
(841, 39, 99)
(841, 63, 97)
(841, 2, 84)
(841, 9, 14)
(841, 41, 35)
(841, 82, 8)
(841, 100, 9)
(841, 14, 21)
(841, 22, 44)
(841, 21, 76)
(841, 27, 104)
(841, 73, 36)
(841, 75, 17)
(842, 77, 75)
(842, 51, 46)
(842, 84, 73)
(842, 74, 76)
(842, 97, 14)
(842, 22, 70)
(842, 30, 73)
(842, 43, 23)
(842, 76, 99)
(842, 74, 33)
(842, 32, 84)
(842, 62, 93)
(842, 74, 81)
(842, 11, 44)
(842, 89, 36)
(842, 86, 101)
(842, 104, 85)
(842, 43, 71)
(842, 86, 38)
(842, 102, 15)
(842, 74, 31)
(842, 74, 34)
(842, 57, 18)
(842, 58, 66)
(842, 104, 46)
(842, 70, 10)
(842, 85, 25)
(842, 67, 39)
(842, 44, 104)
(842, 63, 64)
(842, 17, 48)
(842, 13, 39)
(842, 13, 27)
(842, 27, 96)
(843, 14, 96)
(843, 67, 48)
(843, 27, 76)
(843, 21, 22)
(843, 6, 26)
(843, 90, 25)
(843, 22, 13)
(843, 74, 18)
(843, 97, 14)
(843, 67, 22)
(843, 17, 56)
(843, 14, 25)
(843, 100, 27)
(843, 29, 5)
(843, 6, 22)
(843, 1, 89)
(843, 42, 1)
(843, 87, 56)
(843, 9, 17)
(843, 63, 87)
(843, 30, 87)
(843, 104, 27)
(843, 101, 39)
(843, 18, 106)
(843, 70, 11)
(843, 74, 70)
(843, 102, 100)
(843, 85, 14)
(843, 21, 85)
(843, 28, 9)
(843, 62, 76)
(843, 5, 53)
(843, 84, 27)
(843, 1, 42)
(843, 3, 75)
(843, 112, 81)
(844, 93, 14)
(844, 30, 51)
(844, 49, 102)
(844, 109, 28)
(844, 57, 53)
(844, 14, 98)
(844, 52, 77)
(844, 8, 19)
(844, 31, 70)
(844, 67, 40)
(844, 53, 22)
(844, 14, 33)
(844, 30, 67)
(844, 8, 52)
(844, 75, 34)
(844, 2, 42)
(844, 67, 36)
(844, 44, 42)
(844, 70, 58)
(844, 67, 15)
(844, 49, 21)
(844, 22, 1)
(844, 48, 35)
(844, 56, 42)
(844, 62, 8)
(844, 35, 85)
(844, 106, 73)
(844, 71, 14)
(844, 74, 86)
(844, 9, 101)
(844, 50, 35)
(844, 74, 84)
(845, 64, 88)
(845, 76, 92)
(845, 106, 65)
(845, 51, 93)
(845, 93, 65)
(845, 74, 36)
(845, 104, 4)
(845, 4, 35)
(845, 18, 2)
(845, 93, 53)
(845, 92, 14)
(845, 28, 90)
(845, 10, 47)
(845, 92, 21)
(845, 5, 3)
(845, 28, 22)
(845, 27, 70)
(845, 19, 100)
(845, 74, 64)
(845, 16, 106)
(845, 85, 62)
(845, 25, 20)
(845, 93, 94)
(845, 95, 40)
(845, 30, 28)
(845, 104, 9)
(845, 87, 16)
(845, 71, 6)
(845, 74, 105)
(846, 10, 22)
(846, 20, 26)
(846, 39, 57)
(846, 8, 53)
(846, 93, 18)
(846, 104, 72)
(846, 63, 46)
(846, 30, 20)
(846, 25, 93)
(846, 11, 62)
(846, 35, 5)
(846, 22, 34)
(846, 30, 98)
(846, 31, 21)
(846, 44, 45)
(846, 95, 84)
(846, 56, 3)
(846, 5, 21)
(846, 70, 87)
(846, 14, 25)
(846, 30, 36)
(846, 88, 1)
(846, 74, 1)
(846, 9, 93)
(846, 28, 44)
(846, 40, 18)
(846, 89, 71)
(846, 70, 22)
(846, 14, 62)
(846, 75, 22)
(846, 15, 67)
(846, 76, 85)
(846, 50, 44)
(846, 78, 110)
(846, 58, 106)
(846, 93, 105)
(846, 27, 93)
(847, 25, 37)
(847, 34, 61)
(847, 51, 42)
(847, 39, 53)
(847, 12, 26)
(847, 68, 74)
(847, 14, 14)
(847, 65, 14)
(847, 8, 93)
(847, 67, 36)
(847, 36, 72)
(847, 59, 35)
(847, 70, 43)
(847, 106, 76)
(847, 5, 104)
(847, 63, 26)
(847, 74, 9)
(847, 4, 54)
(847, 80, 66)
(847, 53, 21)
(847, 93, 53)
(847, 10, 97)
(847, 30, 97)
(847, 12, 50)
(847, 26, 22)
(847, 60, 100)
(847, 90, 27)
(847, 20, 68)
(847, 86, 42)
(847, 19, 22)
(847, 16, 92)
(847, 112, 85)
(847, 100, 36)
(848, 87, 20)
(848, 26, 76)
(848, 70, 14)
(848, 76, 57)
(848, 59, 14)
(848, 67, 30)
(848, 97, 14)
(848, 104, 6)
(848, 88, 68)
(848, 76, 22)
(848, 100, 25)
(848, 60, 96)
(848, 59, 50)
(848, 30, 38)
(848, 32, 25)
(848, 76, 85)
(848, 62, 67)
(848, 99, 42)
(848, 101, 47)
(848, 74, 31)
(848, 8, 86)
(848, 10, 57)
(848, 76, 14)
(848, 2, 22)
(848, 36, 4)
(848, 39, 30)
(848, 80, 42)
(848, 8, 69)
(848, 14, 14)
(848, 2, 4)
(848, 2, 74)
(848, 74, 12)
(848, 51, 97)
(848, 86, 74)
(848, 48, 44)
(848, 47, 27)
(848, 28, 74)
(848, 51, 4)
(848, 62, 45)
(848, 74, 78)
(848, 56, 25)
(848, 67, 93)
(848, 85, 58)
(848, 80, 31)
(848, 10, 49)
(848, 31, 9)
(848, 93, 20)
(848, 26, 20)
(848, 17, 50)
(849, 100, 107)
(849, 7, 70)
(849, 16, 41)
(849, 8, 88)
(849, 14, 86)
(849, 80, 97)
(849, 14, 95)
(849, 19, 20)
(849, 25, 35)
(849, 35, 74)
(849, 74, 21)
(849, 100, 69)
(849, 110, 54)
(849, 26, 74)
(849, 71, 36)
(849, 61, 87)
(849, 8, 85)
(849, 67, 28)
(849, 76, 25)
(849, 74, 30)
(849, 74, 101)
(849, 4, 21)
(849, 107, 26)
(849, 14, 107)
(849, 7, 60)
(849, 35, 5)
(849, 12, 107)
(849, 113, 6)
(849, 30, 15)
(849, 85, 104)
(849, 85, 91)
(849, 39, 44)
(849, 88, 71)
(849, 27, 88)
(849, 35, 88)
(849, 14, 85)
(849, 62, 91)
(849, 30, 16)
(849, 16, 67)
(849, 68, 73)
(849, 74, 106)
(849, 27, 13)
(850, 67, 43)
(850, 104, 75)
(850, 1, 79)
(850, 69, 104)
(850, 74, 76)
(850, 14, 14)
(850, 26, 93)
(850, 49, 27)
(850, 63, 53)
(850, 104, 7)
(850, 44, 58)
(850, 39, 28)
(850, 33, 14)
(850, 8, 57)
(850, 74, 18)
(850, 16, 27)
(850, 97, 27)
(850, 34, 26)
(850, 61, 53)
(850, 32, 25)
(850, 71, 61)
(850, 97, 32)
(850, 86, 61)
(850, 1, 84)
(850, 107, 57)
(850, 15, 75)
(850, 62, 86)
(850, 17, 64)
(850, 104, 14)
(850, 29, 7)
(850, 19, 2)
(850, 3, 26)
(850, 43, 21)
(850, 100, 42)
(850, 74, 26)
(850, 88, 44)
(850, 29, 95)
(850, 14, 23)
(851, 25, 73)
(851, 39, 86)
(851, 74, 20)
(851, 5, 72)
(851, 43, 29)
(851, 60, 11)
(851, 104, 40)
(851, 104, 57)
(851, 49, 88)
(851, 3, 17)
(851, 27, 80)
(851, 75, 68)
(851, 14, 14)
(851, 19, 9)
(851, 63, 21)
(851, 47, 35)
(851, 2, 96)
(851, 40, 27)
(851, 12, 111)
(851, 112, 91)
(851, 44, 78)
(851, 9, 71)
(851, 74, 14)
(851, 74, 70)
(851, 18, 1)
(851, 30, 93)
(851, 25, 23)
(851, 93, 14)
(851, 69, 8)
(851, 67, 57)
(851, 74, 33)
(851, 32, 72)
(851, 2, 61)
(851, 49, 44)
(851, 28, 84)
(851, 90, 100)
(851, 22, 34)
(851, 14, 29)
(851, 58, 74)
(852, 30, 98)
(852, 31, 26)
(852, 3, 7)
(852, 52, 86)
(852, 57, 27)
(852, 3, 32)
(852, 76, 53)
(852, 46, 86)
(852, 9, 90)
(852, 49, 98)
(852, 81, 30)
(852, 85, 56)
(852, 72, 84)
(852, 48, 6)
(852, 67, 7)
(852, 105, 48)
(852, 39, 32)
(852, 86, 39)
(852, 67, 22)
(852, 77, 22)
(852, 48, 25)
(852, 34, 100)
(852, 75, 71)
(852, 8, 16)
(852, 31, 35)
(852, 5, 84)
(852, 68, 59)
(852, 86, 112)
(852, 25, 57)
(852, 70, 84)
(852, 9, 70)
(852, 70, 20)
(852, 72, 67)
(852, 26, 8)
(852, 59, 21)
(852, 35, 60)
(852, 27, 42)
(852, 75, 21)
(852, 29, 86)
(852, 35, 101)
(852, 13, 101)
(852, 101, 71)
(852, 100, 21)
(852, 98, 68)
(852, 30, 23)
(852, 78, 93)
(852, 11, 14)
(852, 35, 27)
(853, 14, 47)
(853, 63, 31)
(853, 58, 88)
(853, 2, 5)
(853, 62, 101)
(853, 97, 26)
(853, 28, 26)
(853, 76, 93)
(853, 74, 86)
(853, 54, 73)
(853, 21, 39)
(853, 16, 84)
(853, 47, 11)
(853, 100, 2)
(853, 39, 44)
(853, 96, 14)
(853, 99, 76)
(853, 112, 104)
(853, 94, 6)
(853, 23, 22)
(853, 76, 64)
(853, 22, 73)
(853, 74, 44)
(853, 106, 59)
(853, 33, 35)
(853, 106, 80)
(853, 102, 62)
(853, 49, 22)
(853, 19, 99)
(853, 46, 75)
(853, 98, 89)
(853, 20, 71)
(853, 22, 42)
(853, 88, 71)
(853, 87, 25)
(853, 102, 30)
(853, 75, 19)
(853, 76, 74)
(853, 93, 36)
(853, 15, 9)
(854, 74, 31)
(854, 44, 100)
(854, 50, 56)
(854, 14, 113)
(854, 5, 76)
(854, 72, 3)
(854, 70, 86)
(854, 99, 100)
(854, 102, 44)
(854, 71, 33)
(854, 17, 106)
(854, 33, 6)
(854, 105, 100)
(854, 88, 23)
(854, 70, 31)
(854, 50, 107)
(854, 85, 47)
(854, 31, 32)
(854, 63, 18)
(854, 74, 102)
(854, 70, 19)
(854, 42, 62)
(854, 16, 57)
(854, 39, 74)
(854, 70, 17)
(854, 28, 109)
(854, 104, 86)
(854, 4, 28)
(854, 9, 19)
(854, 106, 110)
(854, 110, 31)
(854, 86, 62)
(854, 100, 44)
(854, 47, 14)
(854, 35, 57)
(854, 44, 45)
(854, 19, 40)
(854, 76, 29)
(854, 76, 55)
(854, 93, 8)
(854, 56, 101)
(854, 6, 72)
(854, 26, 74)
(855, 74, 10)
(855, 76, 17)
(855, 22, 33)
(855, 32, 41)
(855, 77, 23)
(855, 32, 92)
(855, 82, 91)
(855, 110, 104)
(855, 53, 110)
(855, 67, 41)
(855, 44, 27)
(855, 44, 8)
(855, 71, 105)
(855, 77, 5)
(855, 67, 27)
(855, 13, 30)
(855, 105, 105)
(855, 82, 72)
(855, 9, 13)
(855, 27, 35)
(855, 18, 56)
(855, 74, 12)
(855, 72, 95)
(855, 2, 53)
(855, 25, 30)
(855, 25, 87)
(855, 71, 72)
(855, 58, 42)
(855, 29, 87)
(855, 14, 90)
(855, 106, 7)
(855, 10, 4)
(855, 63, 71)
(855, 104, 21)
(855, 5, 30)
(855, 62, 14)
(855, 60, 22)
(855, 56, 30)
(855, 62, 29)
(855, 70, 75)
(855, 85, 74)
(855, 48, 73)
(855, 93, 30)
(855, 41, 103)
(855, 35, 30)
(855, 101, 56)
(855, 63, 85)
(855, 25, 17)
(855, 62, 87)
(855, 36, 35)
(855, 76, 104)
(855, 109, 10)
(855, 70, 68)
(856, 30, 70)
(856, 60, 110)
(856, 15, 34)
(856, 27, 40)
(856, 94, 9)
(856, 16, 59)
(856, 109, 6)
(856, 14, 30)
(856, 93, 105)
(856, 76, 10)
(856, 46, 57)
(856, 74, 110)
(856, 76, 50)
(856, 14, 10)
(856, 41, 93)
(856, 71, 21)
(856, 40, 2)
(856, 42, 5)
(856, 18, 93)
(856, 32, 87)
(856, 13, 45)
(856, 87, 9)
(856, 30, 63)
(856, 104, 62)
(856, 99, 113)
(856, 104, 28)
(856, 44, 67)
(856, 11, 5)
(856, 81, 104)
(856, 87, 21)
(856, 14, 104)
(856, 45, 25)
(856, 105, 105)
(856, 43, 45)
(856, 25, 35)
(856, 35, 27)
(856, 57, 81)
(856, 22, 25)
(856, 43, 1)
(856, 62, 12)
(856, 102, 86)
(856, 107, 58)
(856, 62, 35)
(856, 104, 80)
(856, 35, 93)
(856, 74, 22)
(856, 87, 86)
(856, 87, 10)
(856, 43, 53)
(856, 22, 31)
(856, 63, 54)
(856, 48, 73)
(857, 49, 8)
(857, 76, 21)
(857, 44, 53)
(857, 57, 48)
(857, 8, 67)
(857, 31, 22)
(857, 26, 5)
(857, 48, 51)
(857, 25, 22)
(857, 93, 28)
(857, 35, 8)
(857, 18, 60)
(857, 110, 44)
(857, 76, 4)
(857, 67, 50)
(857, 21, 97)
(857, 63, 74)
(857, 70, 55)
(857, 28, 3)
(857, 16, 42)
(857, 99, 11)
(857, 71, 40)
(857, 93, 76)
(857, 76, 71)
(857, 49, 29)
(857, 44, 68)
(857, 39, 22)
(857, 20, 104)
(857, 60, 22)
(857, 67, 111)
(857, 106, 18)
(857, 88, 49)
(857, 33, 36)
(857, 53, 101)
(857, 26, 1)
(857, 56, 14)
(857, 4, 74)
(857, 30, 76)
(857, 7, 42)
(857, 86, 93)
(857, 22, 5)
(857, 30, 26)
(857, 42, 9)
(857, 67, 28)
(857, 22, 39)
(857, 9, 26)
(857, 2, 73)
(857, 8, 73)
(858, 63, 57)
(858, 106, 27)
(858, 5, 50)
(858, 14, 76)
(858, 63, 57)
(858, 14, 104)
(858, 110, 14)
(858, 68, 45)
(858, 14, 88)
(858, 71, 53)
(858, 47, 23)
(858, 54, 76)
(858, 62, 96)
(858, 15, 47)
(858, 29, 8)
(858, 9, 16)
(858, 31, 14)
(858, 111, 106)
(858, 11, 36)
(858, 9, 27)
(858, 21, 47)
(858, 88, 48)
(858, 106, 92)
(858, 18, 70)
(858, 29, 20)
(858, 67, 111)
(858, 55, 31)
(858, 39, 19)
(858, 74, 20)
(858, 12, 74)
(858, 74, 107)
(858, 49, 73)
(858, 25, 47)
(858, 25, 47)
(858, 96, 106)
(858, 14, 26)
(858, 30, 84)
(858, 39, 104)
(858, 73, 27)
(858, 46, 98)
(858, 104, 73)
(858, 57, 6)
(858, 62, 33)
(858, 62, 81)
(858, 12, 8)
(858, 106, 35)
(858, 56, 104)
(858, 102, 66)
(858, 67, 7)
(858, 111, 35)
(858, 31, 51)
(858, 46, 8)
(858, 62, 74)
(858, 72, 80)
(859, 59, 26)
(859, 9, 27)
(859, 15, 8)
(859, 14, 75)
(859, 8, 73)
(859, 74, 5)
(859, 2, 39)
(859, 77, 25)
(859, 25, 77)
(859, 25, 40)
(859, 14, 14)
(859, 5, 21)
(859, 25, 87)
(859, 110, 75)
(859, 63, 104)
(859, 106, 49)
(859, 25, 10)
(859, 93, 58)
(859, 36, 42)
(859, 43, 111)
(859, 61, 53)
(859, 86, 97)
(859, 73, 22)
(859, 14, 37)
(859, 25, 7)
(859, 26, 28)
(859, 7, 82)
(859, 82, 82)
(859, 82, 82)
(859, 59, 3)
(859, 109, 56)
(859, 62, 86)
(859, 104, 73)
(859, 21, 8)
(859, 74, 106)
(859, 22, 27)
(859, 1, 20)
(859, 47, 29)
(859, 88, 35)
(859, 88, 4)
(859, 48, 27)
(859, 34, 75)
(859, 21, 9)
(859, 3, 82)
(859, 82, 82)
(859, 81, 3)
(859, 65, 29)
(859, 86, 7)
(859, 75, 62)
(859, 69, 72)
(859, 2, 111)
(859, 11, 103)
(859, 21, 84)
(859, 1, 90)
(859, 12, 47)
(859, 14, 98)
(859, 39, 106)
(860, 99, 67)
(860, 27, 15)
(860, 106, 14)
(860, 69, 26)
(860, 111, 14)
(860, 74, 30)
(860, 14, 40)
(860, 93, 74)
(860, 97, 104)
(860, 22, 84)
(860, 70, 71)
(860, 63, 42)
(860, 39, 11)
(860, 7, 42)
(860, 59, 34)
(860, 93, 71)
(860, 71, 20)
(860, 58, 88)
(860, 22, 74)
(860, 49, 17)
